0.6083354949951172,1020.83
1.6071455478668213,1020.83
2.610330820083618,1021.67
3.625094175338745,1021.67
4.621114015579224,1022.50
5.623128890991211,1021.67
6.618083477020264,1020.00
7.623331069946289,990.00
8.62210750579834,991.67
9.626745462417603,995.00
10.630197286605835,994.17
11.629748582839966,991.67
12.635050058364868,1010.00
13.635797262191772,1022.50
14.64749813079834,1024.17
15.63698410987854,1010.83
16.63916277885437,1014.17
17.64065980911255,1014.17
18.646448612213135,1013.33
19.65320634841919,1012.50
20.648412227630615,950.83
21.65191674232483,1022.50
22.65360975265503,1025.83
23.65538239479065,1026.67
24.654764413833618,1012.50
25.66911029815674,1019.17
26.6581392288208,1020.00
27.66043186187744,1020.00
28.663373470306396,1020.83
29.664493799209595,1020.83
30.666691541671753,1020.00
31.672489881515503,1020.83
32.67042541503906,1020.83
33.67319107055664,1020.83
34.67798686027527,1017.50
35.675381898880005,1008.33
36.68055033683777,1023.33
37.68579912185669,1024.17
38.681209087371826,1011.67
39.686474561691284,1008.33
40.68915796279907,1011.67
41.68796157836914,1012.50
42.69059705734253,1005.83
43.695186138153076,1027.50
44.694626808166504,1026.67
45.69632005691528,1023.33
46.70220685005188,1024.17
47.72842335700989,1024.17
48.70317196846008,1024.17
49.703874826431274,1024.17
50.706480503082275,1027.50
51.719176292419434,1011.67
52.70986080169678,1012.50
53.71179008483887,1009.17
54.714128255844116,1004.17
55.71671986579895,999.17
56.721896171569824,1025.83
57.723525285720825,1027.50
58.73505640029907,1027.50
59.725305795669556,1028.33
60.72933888435364,1028.33
61.730510234832764,1027.50
62.72959089279175,1027.50
63.73119807243347,1024.17
64.73435711860657,1024.17
65.74706506729126,1026.67
66.7442638874054,1026.67
67.7438178062439,1025.00
68.74258804321289,1025.00
69.74439787864685,1025.83
70.74684000015259,1027.50
71.76098990440369,1027.50
72.75182723999023,1026.67
73.75237798690796,1026.67
74.75648260116577,1027.50
75.75723314285278,1026.67
76.76020050048828,1027.50
77.76015877723694,1027.50
78.7644259929657,1027.50
79.76642394065857,1027.50
80.7660710811615,1027.50
81.76751899719238,1027.50
82.77586817741394,1027.50
83.77102041244507,1027.50
84.77301812171936,1026.67
85.77811408042908,1026.67
86.77900290489197,1026.67
87.78140377998352,1026.67
88.78810620307922,1025.83
89.78182816505432,1026.67
90.78414559364319,1027.50
91.79864740371704,1027.50
92.79283452033997,1028.33
93.79007697105408,1028.33
94.79334211349487,1028.33
95.79772710800171,1028.33
96.79919934272766,1027.50
97.8081545829773,1028.33
98.80050897598267,1028.33
99.80318975448608,1028.33
100.80468773841858,1029.17
101.8068778514862,1028.33
102.8174045085907,1029.17
103.81064200401306,1029.17
104.8226637840271,1029.17
105.81492757797241,1029.17
106.82130670547485,1029.17
107.82234215736389,1029.17
108.81992816925049,1029.17
109.82413458824158,1029.17
110.82766079902649,1029.17
111.82782816886902,1030.00
112.82812666893005,1029.17
113.83011817932129,1029.17
114.8317859172821,1030.00
115.83555054664612,1029.17
116.84810876846313,1030.00
117.83807444572449,1030.00
118.84129452705383,1030.00
119.84299612045288,1030.00
120.84478044509888,1030.00
121.84608602523804,1030.83
122.84847903251648,1030.00
123.85351014137268,1030.83
124.85696768760681,1030.83
125.8569884300232,1030.83
126.85814452171326,1030.00
127.86470413208008,1030.83
128.86257576942444,1030.83
129.86644411087036,1030.83
130.87176084518433,1030.83
131.86694407463074,1030.83
132.8805911540985,1029.17
133.89133977890015,1029.17
134.87933468818665,1029.17
135.90389013290405,1029.17
136.88032364845276,1030.00
137.88128852844238,1029.17
138.88360929489136,1029.17
139.89292097091675,1029.17
140.88780164718628,1029.17
141.8899757862091,1029.17
142.89507222175598,1029.17
143.89788675308228,1029.17
144.90144777297974,1029.17
145.89873838424683,1030.00
146.9013843536377,1030.00
147.90207171440125,1030.00
148.90401005744934,1030.83
149.90686082839966,1030.83
150.92396211624146,1030.83
151.91095662117004,1030.83
152.91748332977295,1030.83
153.91838121414185,1031.67
154.9238612651825,1030.00
155.92273712158203,1029.17
156.92044758796692,1029.17
157.92522549629211,1029.17
158.93305706977844,1030.00
159.96026635169983,1030.00
160.93109965324402,1029.17
161.94809198379517,1030.00
162.93425250053406,1030.00
163.9360225200653,1030.00
164.93817472457886,1030.00
165.94006419181824,1030.00
166.94318342208862,1030.00
167.9465343952179,1030.00
168.94587564468384,1030.83
169.95348453521729,1030.00
170.95453238487244,1030.00
171.95256853103638,1030.00
172.976500749588,1030.00
173.9570870399475,1030.83
174.95845127105713,1030.00
175.96053171157837,1030.00
176.96096348762512,1030.83
177.97672843933105,1030.83
178.96673202514648,1030.83
179.97256994247437,1030.83
180.9748408794403,1030.00
181.97202920913696,1030.83
182.97389960289001,1030.83
183.9761357307434,1030.83
184.97975730895996,1030.83
185.97932410240173,1030.83
186.99118185043335,1030.83
187.98518633842468,1030.83
188.98622512817383,1030.83
189.9961974620819,1030.83
190.98919010162354,1030.83
191.99745392799377,1030.83
192.99312472343445,1030.83
193.9949872493744,1030.83
194.99993658065796,1031.67
196.01324677467346,1030.83
197.0049216747284,1030.83
198.00593209266663,1030.83
199.00732517242432,1033.33
200.00714635849,1032.50
201.04741644859314,1032.50
202.01180863380432,1032.50
203.01678371429443,1032.50
204.01647925376892,1032.50
205.02539229393005,1032.50
206.0248737335205,1032.50
207.0240867137909,1032.50
208.0250837802887,1034.17
209.02658343315125,1033.33
210.02950620651245,1034.17
211.03092861175537,1034.17
212.03336906433105,1039.17
213.0343987941742,1039.17
214.03580856323242,1038.33
215.04593920707703,1038.33
216.04046535491943,1039.17
217.04694867134094,1038.33
218.04495310783386,1039.17
219.0460240840912,1038.33
220.06416845321655,1039.17
221.059641122818,1039.17
222.05393505096436,1039.17
223.0559892654419,1039.17
224.0575532913208,1038.33
225.0626082420349,1039.17
226.06367301940918,1039.17
227.06416034698486,1039.17
228.06774425506592,1039.17
229.0800085067749,1036.67
230.07099032402039,1039.17
231.07503008842468,1039.17
232.07368636131287,1039.17
233.09371495246887,1039.17
234.07836651802063,1039.17
235.0862386226654,1039.17
236.08704662322998,1039.17
237.0864222049713,1040.00
238.091237783432,1040.00
239.09431743621826,1040.00
240.09660267829895,1035.00
241.11495399475098,1035.00
242.09555053710938,1035.00
243.13232564926147,1033.33
244.09901452064514,1032.50
245.1038269996643,1032.50
246.10337376594543,1033.33
247.10465335845947,1033.33
248.1109688282013,1032.50
249.11014914512634,1032.50
250.11493110656738,1032.50
251.11584877967834,1032.50
252.11645412445068,1031.67
253.11761355400085,1032.50
254.12736773490906,1033.33
255.1236927509308,1033.33
256.12916922569275,1033.33
257.1356451511383,1033.33
258.1275191307068,1033.33
259.14463901519775,1033.33
260.1419644355774,1033.33
261.13351368904114,1033.33
262.13554763793945,1032.50
263.13713240623474,1033.33
264.1399624347687,1032.50
265.1455237865448,1032.50
266.1479260921478,1032.50
267.14695024490356,1030.83
268.1592290401459,1030.83
269.1500086784363,1030.83
270.1519584655762,1030.83
271.15353298187256,1030.83
272.15576577186584,1030.83
273.15797448158264,1030.83
274.15953946113586,1030.83
275.1614248752594,1030.83
276.1636462211609,1030.83
277.16510343551636,1031.67
278.1668839454651,1030.83
279.1686894893646,1031.67
280.1734359264374,1031.67
281.1727969646454,1031.67
282.1747090816498,1030.83
283.17683029174805,1030.83
284.1802771091461,1030.83
285.18159341812134,1031.67
286.1826636791229,1031.67
287.1873290538788,1031.67
288.1880679130554,1032.50
289.18905997276306,1033.33
290.19057273864746,1032.50
291.19215726852417,1032.50
292.1946830749512,1032.50
293.1974787712097,1032.50
294.20152378082275,1032.50
295.20017313957214,1033.33
296.202360868454,1032.50
297.2114462852478,1033.33
298.21045088768005,1034.17
299.21136713027954,1033.33
300.21211218833923,1035.00
301.22038221359253,1035.00
302.21616673469543,1035.00
303.2164885997772,1035.00
304.2182755470276,1035.00
305.22274923324585,1035.00
306.2218487262726,1035.00
307.2237708568573,1035.00
308.23195481300354,1035.00
309.2310857772827,1035.00
310.24042558670044,1035.00
311.231502532959,1035.00
312.23338556289673,1035.83
313.235533952713,1035.00
314.2372374534607,1035.83
315.2452380657196,1035.83
316.24370312690735,1035.00
317.2439720630646,1035.00
318.2462294101715,1034.17
319.2483170032501,1034.17
320.2498745918274,1035.00
321.25223660469055,1035.00
322.25910091400146,1035.00
323.25896191596985,1035.00
324.2645192146301,1035.00
325.25940465927124,1035.83
326.26195907592773,1035.83
327.26355504989624,1035.83
328.27177929878235,1035.83
329.26948642730713,1035.83
330.27094316482544,1035.83
331.27934169769287,1035.83
332.2751462459564,1035.83
333.2824547290802,1035.83
334.2827000617981,1035.83
335.2818660736084,1035.83
336.28938579559326,1035.83
337.28455996513367,1035.83
338.2900824546814,1036.67
339.2962694168091,1035.83
340.2899360656738,1036.67
341.29393434524536,1036.67
342.2952163219452,1036.67
343.29501390457153,1035.83
344.29791474342346,1036.67
345.299772977829,1035.83
346.30162024497986,1035.83
347.30346298217773,1038.33
348.30690026283264,1038.33
349.31049060821533,1030.83
350.3178882598877,1029.17
351.3270754814148,1030.00
352.3202612400055,1030.00
353.32244539260864,1030.00
354.3207416534424,1030.00
355.32657122612,1030.00
356.3250696659088,1030.00
357.33282685279846,1030.00
358.3307943344116,1030.00
359.33121490478516,1030.00
360.33349561691284,1030.00
361.33601665496826,1030.00
362.33928394317627,1030.00
363.3557059764862,1030.83
364.3550171852112,1030.00
365.3561017513275,1030.00
366.35348296165466,1030.00
367.34941267967224,1030.83
368.3544683456421,1030.00
369.36879539489746,1030.00
370.3638017177582,1030.83
371.3577961921692,1030.00
372.3608694076538,1030.83
373.36991024017334,1030.00
374.36394238471985,1030.83
375.36912870407104,1030.00
376.3695230484009,1030.83
377.3717918395996,1030.83
378.37789249420166,1030.83
379.37859582901,1030.83
380.37949204444885,1030.83
381.37855887413025,1030.00
382.3798999786377,1030.00
383.38259983062744,1030.00
384.38566970825195,1030.00
385.3867802619934,1030.00
386.39095425605774,1030.00
387.39124035835266,1030.00
388.3978054523468,1030.00
389.4138925075531,1030.83
390.40464663505554,1030.83
391.3991377353668,1030.00
392.406046628952,1030.00
393.414502620697,1030.00
394.40689396858215,1030.83
395.40731048583984,1030.83
396.419068813324,1030.00
397.4108862876892,1030.00
398.4179153442383,1030.00
399.4165008068085,1030.00
400.41787219047546,1030.83
401.42060685157776,1030.83
402.4360947608948,1030.00
403.4250862598419,1030.83
404.4261317253113,1030.83
405.43133568763733,1030.83
406.4341323375702,1030.00
407.4710867404938,1030.83
408.4450132846832,1030.83
409.44532465934753,1030.83
410.4401047229767,1030.83
411.44166111946106,1030.83
412.44749331474304,1030.83
413.45263266563416,1030.83
414.45284032821655,1030.83
415.4504466056824,1030.00
416.4526710510254,1030.83
417.45890617370605,1030.83
418.47220373153687,1030.83
419.46605825424194,1030.83
420.46788144111633,1030.83
421.46507120132446,1030.83
422.47032284736633,1030.83
423.4690988063812,1030.83
424.4850857257843,1030.83
425.4727101325989,1030.83
426.4761872291565,1030.83
427.4830825328827,1030.83
428.48012828826904,1030.83
429.4814133644104,1030.83
430.4917724132538,1031.67
431.49156641960144,1031.67
432.49192905426025,1030.83
433.49149203300476,1031.67
434.4977173805237,1030.83
435.49517369270325,1030.83
436.4970061779022,1030.83
437.5048406124115,1030.83
438.50437211990356,1031.67
439.5112748146057,1031.67
440.5060365200043,1031.67
441.5079040527344,1031.67
442.5300147533417,1031.67
443.51282024383545,1031.67
444.5181441307068,1031.67
445.519268989563,1031.67
446.52204847335815,1031.67
447.52220129966736,1031.67
448.5299563407898,1031.67
449.5321719646454,1030.83
450.5295479297638,1031.67
451.5309691429138,1031.67
452.53819727897644,1031.67
